original_sentence,summary,level,FRE,performance
it in collaboration with the effective computing group at MIT.,The team at MIT collaborated on computing.,6,18.44428571428574,0
it in collaboration with the effective computing group at MIT.,Collaboration between MIT and the team was essential.,4,18.940000000000026,0
it in collaboration with the effective computing group at MIT.,Working with MIT and the team was quite essential.,3,66.10000000000002,0
it in collaboration with the effective computing group at MIT.,The MIT computing team had to collaborate efficiently.,2,8.365000000000009,0
it in collaboration with the effective computing group at MIT.,Effective collaboration between MIT and the team was critical.,1,9.700000000000017,0
"media lab and the idea behind this project is okay,",The media lab's project idea is acceptable.,1,18.44428571428574,1
"media lab and the idea behind this project is okay,",The idea of the media lab project is acceptable.,3,37.900000000000034,1
"media lab and the idea behind this project is okay,",The project's idea from the media lab is good.,4,66.10000000000002,0
"media lab and the idea behind this project is okay,",The media lab came up with a good project idea.,5,69.78500000000001,0
"media lab and the idea behind this project is okay,",The media lab has an alright project idea.,6,50.66500000000002,0
"media lab and the idea behind this project is okay,",The idea from the media lab's project is good.,7,66.10000000000002,0
"media lab and the idea behind this project is okay,",The project idea from the media lab is fine.,8,66.10000000000002,0
"media lab and the idea behind this project is okay,",The project idea by media lab is good.,9,61.24000000000001,0
"we know there's a lot of information in the face,",It is known that the face holds much information.,1,84.90000000000003,0
"we know there's a lot of information in the face,",The face conveys numerous details.,2,49.48000000000002,0
"we know there's a lot of information in the face,",The face contains a wealth of information.,3,66.7871428571429,0
"we know there's a lot of information in the face,",The face reveals a lot of information.,4,66.7871428571429,0
"we know there's a lot of information in the face,",A face shows a lot of information.,5,78.87285714285717,0
"we know there's a lot of information in the face,",Faces have much information in them.,6,59.745000000000005,0
"we know there's a lot of information in the face,",A face tells us many things.,7,102.045,0
"we know there's a lot of information in the face,",The face holds lots of information.,8,73.84500000000001,0
"we know there's a lot of information in the face,",Faces show much info.,9,75.87500000000001,0
"That's true, but for developing machines that accurately recognize emotions.","Indeed, developing machines to accurately recognize emotions.",1,-29.898571428571415,0
"That's true, but for developing machines that accurately recognize emotions.","True, though creating machines to accurately recognize emotions.",3,8.365000000000009,0
"That's true, but for developing machines that accurately recognize emotions.","Indeed, for creating machines to recognize emotions accurately.",6,8.365000000000009,0
"That's true, but for developing machines that accurately recognize emotions.","True, but to build machines that recognize emotions accurately.",7,47.30000000000004,0
"That's true, but for developing machines that accurately recognize emotions.","That is true, but to develop machines to recognize emotions well.",8,57.23363636363638,0
"That's true, but for developing machines that accurately recognize emotions.","Yes, to make machines that can accurately recognize emotions.",9,37.900000000000034,0
we can just rely on the face. We need to.|,We must rely on the appearance.|,1,73.84500000000001,0
we can just rely on the face. We need to.|,We should depend on looks.|,2,100.24000000000002,0
we can just rely on the face. We need to.|,We must rely on looks more.|,3,102.045,0
we can just rely on the face. We need to.|,We should depend on appearances.|,4,49.48000000000002,1
we can just rely on the face. We need to.|,We need to depend on appearances more.|,5,66.7871428571429,0
we can just rely on the face. We need to.|,We can rely on looks more.|,6,102.045,0
we can just rely on the face. We need to.|,We just need to rely on appearances.|,7,66.7871428571429,0
we can just rely on the face. We need to.|,We just need to rely on the look.|,8,103.54,0
we can just rely on the face. We need to.|,We can rely on look more.|,9,102.045,0
we can just rely on the face. We need to.|,We need to rely on looks more.|,1,103.04428571428575,0
understand the context of the person and in particularly we.|,"get the person's context, especially us.|",8,59.745000000000005,0
understand the context of the person and in particularly we.|,"comprehend the person's context, especially us.|",7,31.545000000000016,0
understand the context of the person and in particularly we.|,"understand the context of the individual, focusing on us.|",6,28.50000000000003,0
understand the context of the person and in particularly we.|,"comprehend the context the person is in, focusing on us.|",5,61.32500000000002,0
understand the context of the person and in particularly we.|,"understand the surroundings of the individual, focusing on us.|",4,19.100000000000023,0
understand the context of the person and in particularly we.|,"comprehend in depth the environmental context of the individual, especially as it pertains to our involvement.|",3,21.39500000000001,0
understand the context of the person and in particularly we.|,"comprehend the intricate context encompassing the individual, particularly emphasizing our specific involvement and relevance.|",2,-49.089285714285694,0
