original_sentence,summary,level,FRE,performance
"dropped a paper and some open source code in a forum on an email list and said, hey, I have.|","Shared paper and code on a forum, mentioning, ""hey, I have something"".|",3,74.805,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Can you determine emotions from this information?||,1,30.53000000000003,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|","With this info, can you tell emotional state?||",2,71.81500000000001,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Can this info reveal the writer's feelings?||,3,66.7871428571429,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Does this information show the writer's emotions?||,4,42.61571428571432,1
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Can you tell the writer's feelings from this information?||,5,66.10000000000002,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Can these details reveal what the writer felt?||,6,82.39000000000001,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Can you infer the writer's emotion from this?||,7,71.81500000000001,1
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Does this info reveal the writer's feelings?||,8,66.7871428571429,0
"So from this type of information, can you tell me if the person that wrote this text was feeling something.|",Can you tell the writer's feelings from this?||,9,92.965,1
"positive or something negative about the restaurant? Is it positive? It's very clear. For us, it's very easy to do.|",Is it positive or negative about the restaurant? It's quite clear. It is easy for us.|,1,74.52166666666669,0
"positive or something negative about the restaurant? Is it positive? It's very clear. For us, it's very easy to do.|","Is it positive or negative about the restaurant? It's very clear. For us, it's easy to do.|",3,71.69509803921571,0
"positive or something negative about the restaurant? Is it positive? It's very clear. For us, it's very easy to do.|",Is it positive? The restaurant feedback is clear. It's easy for us.|,4,75.87500000000001,0
"positive or something negative about the restaurant? Is it positive? It's very clear. For us, it's very easy to do.|",Was it positive or negative about the restaurant? It's clear and easy for us to understand.|,5,61.24000000000001,0
